...1,gene id,...3,Gene,...5
IUUC-Hsa-046785,ENSG00000122779.17,O15164, TIF1,Homo sapiens
IUUC-Hsa-046785,ENSG00000122779.17,O15164, TIF1A,Homo sapiens
IUUC-Hsa-046603,ENSG00000160224.16,O43918,AIRE,Homo sapiens
IUUC-Hsa-046603,ENSG00000160224.16,O43918, APECED,Homo sapiens
IUUC-Hsa-046422,ENSG00000147854.16,Q96PU4,UHRF2,Homo sapiens
IUUC-Hsa-046422,ENSG00000147854.16,Q96PU4, NIRF,Homo sapiens
IUUC-Hsa-046422,ENSG00000147854.16,Q96PU4, RNF107,Homo sapiens
IUUC-Hsa-047032,ENSG00000070047.11,Q9P1Y6,PHRF1,Homo sapiens
IUUC-Hsa-047032,ENSG00000070047.11,Q9P1Y6, KIAA1542,Homo sapiens
IUUC-Hsa-046740,ENSG00000106443.15,A0A0U1RRH6,PHF14,Homo sapiens
IUUC-Hsa-046789,ENSG00000274780.2,B7ZM65,PHRF1,Homo sapiens
IUUC-Hsa-046855,ENSG00000205683.11,Q92784,DPF3,Homo sapiens
IUUC-Hsa-046855,ENSG00000205683.11,Q92784, BAF45C,Homo sapiens
IUUC-Hsa-046855,ENSG00000205683.11,Q92784, CERD4,Homo sapiens
IUUC-Hsa-045908,ENSG00000111642.14,A0A0C4DGG9,CHD4,Homo sapiens
IUUC-Hsa-046399,ENSG00000012817.15,Q9BY66-3,KDM5D,Homo sapiens
IUUC-Hsa-046399,ENSG00000012817.15,Q9BY66-3, HY,Homo sapiens
IUUC-Hsa-046399,ENSG00000012817.15,Q9BY66-3, HYA,Homo sapiens
IUUC-Hsa-046399,ENSG00000012817.15,Q9BY66-3, JARID1D,Homo sapiens
IUUC-Hsa-046399,ENSG00000012817.15,Q9BY66-3, KIAA0234,Homo sapiens
IUUC-Hsa-046399,ENSG00000012817.15,Q9BY66-3, SMCY,Homo sapiens
IUUC-Hsa-046180,ENSG00000173120.14,Q9Y2K7,KDM2A,Homo sapiens
IUUC-Hsa-046180,ENSG00000173120.14,Q9Y2K7, CXXC8,Homo sapiens
IUUC-Hsa-046180,ENSG00000173120.14,Q9Y2K7, FBL7,Homo sapiens
IUUC-Hsa-046180,ENSG00000173120.14,Q9Y2K7, FBXL11,Homo sapiens
IUUC-Hsa-046180,ENSG00000173120.14,Q9Y2K7, JHDM1A,Homo sapiens
IUUC-Hsa-046180,ENSG00000173120.14,Q9Y2K7, KIAA1004,Homo sapiens
IUUC-Hsa-045954,ENSG00000077684.15,Q6IE81,JADE1,Homo sapiens
IUUC-Hsa-045954,ENSG00000077684.15,Q6IE81, KIAA1807,Homo sapiens
IUUC-Hsa-045954,ENSG00000077684.15,Q6IE81, PHF17,Homo sapiens
IUUC-Hsa-046380,ENSG00000109685.17,O96028,WHSC1,Homo sapiens
IUUC-Hsa-046380,ENSG00000109685.17,O96028, NSD2,Homo sapiens
IUUC-Hsa-046380,ENSG00000109685.17,O96028, KIAA1090,Homo sapiens
IUUC-Hsa-046380,ENSG00000109685.17,O96028, MMSET,Homo sapiens
IUUC-Hsa-046380,ENSG00000109685.17,O96028, TRX5,Homo sapiens
IUUC-Hsa-046436,ENSG00000165671.18,Q96L73,NSD1,Homo sapiens
IUUC-Hsa-046436,ENSG00000165671.18,Q96L73, ARA267,Homo sapiens
IUUC-Hsa-046436,ENSG00000165671.18,Q96L73, KMT3B,Homo sapiens
IUUC-Hsa-046188,ENSG00000225553.7,O43189,PHF1,Homo sapiens
IUUC-Hsa-046188,ENSG00000225553.7,O43189, PCL1,Homo sapiens
IUUC-Hsa-046675,ENSG00000135365.15,Q96BD5,PHF21A,Homo sapiens
IUUC-Hsa-046675,ENSG00000135365.15,Q96BD5, BHC80,Homo sapiens
IUUC-Hsa-046675,ENSG00000135365.15,Q96BD5, KIAA1696,Homo sapiens
IUUC-Hsa-046675,ENSG00000135365.15,Q96BD5, BM-006,Homo sapiens
IUUC-Hsa-045933,ENSG00000166436.15,B5MCJ9,TRIM66,Homo sapiens
IUUC-Hsa-045821,ENSG00000073614.12,P29375,KDM5A,Homo sapiens
IUUC-Hsa-045821,ENSG00000073614.12,P29375, JARID1A,Homo sapiens
IUUC-Hsa-045821,ENSG00000073614.12,P29375, RBBP2,Homo sapiens
IUUC-Hsa-045821,ENSG00000073614.12,P29375, RBP2,Homo sapiens
IUUC-Hsa-046706,ENSG00000006459.10,Q6ZMT4,KDM7A,Homo sapiens
IUUC-Hsa-046706,ENSG00000006459.10,Q6ZMT4, JHDM1D,Homo sapiens
IUUC-Hsa-046706,ENSG00000006459.10,Q6ZMT4, KDM7,Homo sapiens
IUUC-Hsa-046706,ENSG00000006459.10,Q6ZMT4, KIAA1718,Homo sapiens
IUUC-Hsa-046225,ENSG00000101191.16,Q9BTC0,DIDO1,Homo sapiens
IUUC-Hsa-046225,ENSG00000101191.16,Q9BTC0, C20orf158,Homo sapiens
IUUC-Hsa-046225,ENSG00000101191.16,Q9BTC0, DATF1,Homo sapiens
IUUC-Hsa-046225,ENSG00000101191.16,Q9BTC0, KIAA0333,Homo sapiens
IUUC-Hsa-046655,ENSG00000138785.14,Q96CB8,INTS12,Homo sapiens
IUUC-Hsa-046655,ENSG00000138785.14,Q96CB8, PHF22,Homo sapiens
IUUC-Hsa-046655,ENSG00000138785.14,Q96CB8, SBBI22,Homo sapiens
IUUC-Hsa-046560,ENSG00000198604.10,Q9NRL2,BAZ1A,Homo sapiens
IUUC-Hsa-046560,ENSG00000198604.10,Q9NRL2, ACF1,Homo sapiens
IUUC-Hsa-046560,ENSG00000198604.10,Q9NRL2, WCRF180,Homo sapiens
IUUC-Hsa-046560,ENSG00000198604.10,Q9NRL2, HSPC317,Homo sapiens
IUUC-Hsa-045916,ENSG00000170004.16,Q12873-3,CHD3,Homo sapiens
IUUC-Hsa-046737,ENSG00000126012.11,P41229,KDM5C,Homo sapiens
IUUC-Hsa-046737,ENSG00000126012.11,P41229, DXS1272E,Homo sapiens
IUUC-Hsa-046737,ENSG00000126012.11,P41229, JARID1C,Homo sapiens
IUUC-Hsa-046737,ENSG00000126012.11,P41229, SMCX,Homo sapiens
IUUC-Hsa-046737,ENSG00000126012.11,P41229, XE169,Homo sapiens
IUUC-Hsa-045967,ENSG00000112511.17,E9PQZ5,PHF1,Homo sapiens
IUUC-Hsa-045895,ENSG00000143033.17,Q9Y483,MTF2,Homo sapiens
IUUC-Hsa-045895,ENSG00000143033.17,Q9Y483, PCL2,Homo sapiens
IUUC-Hsa-045888,ENSG00000117139.16,Q9UGL1-2,KDM5B,Homo sapiens
IUUC-Hsa-045888,ENSG00000117139.16,Q9UGL1-2, JARID1B,Homo sapiens
IUUC-Hsa-045888,ENSG00000117139.16,Q9UGL1-2, PLU1,Homo sapiens
IUUC-Hsa-045888,ENSG00000117139.16,Q9UGL1-2, RBBP2H1,Homo sapiens
IUUC-Hsa-046760,ENSG00000197724.10,O75151,PHF2,Homo sapiens
IUUC-Hsa-046760,ENSG00000197724.10,O75151, CENP-35,Homo sapiens
IUUC-Hsa-046760,ENSG00000197724.10,O75151, KIAA0662,Homo sapiens
IUUC-Hsa-045724,ENSG00000172943.19,Q9UPP1,PHF8,Homo sapiens
IUUC-Hsa-045724,ENSG00000172943.19,Q9UPP1, KIAA1111,Homo sapiens
IUUC-Hsa-045724,ENSG00000172943.19,Q9UPP1, ZNF422,Homo sapiens
IUUC-Hsa-046404,ENSG00000011332.19,Q92782-2,DPF1,Homo sapiens
IUUC-Hsa-046404,ENSG00000011332.19,Q92782-2, BAF45B,Homo sapiens
IUUC-Hsa-046404,ENSG00000011332.19,Q92782-2, NEUD4,Homo sapiens
IUUC-Hsa-047012,ENSG00000165632.7,Q5VWG9,TAF3,Homo sapiens
IUUC-Hsa-046773,ENSG00000009954.10,Q9UIG0,BAZ1B,Homo sapiens
IUUC-Hsa-046773,ENSG00000009954.10,Q9UIG0, WBSC10,Homo sapiens
IUUC-Hsa-046773,ENSG00000009954.10,Q9UIG0, WBSCR10,Homo sapiens
IUUC-Hsa-046773,ENSG00000009954.10,Q9UIG0, WBSCR9,Homo sapiens
IUUC-Hsa-046773,ENSG00000009954.10,Q9UIG0, WSTF,Homo sapiens
IUUC-Hsa-047029,ENSG00000130024.14,Q8WUB8,PHF10,Homo sapiens
IUUC-Hsa-047029,ENSG00000130024.14,Q8WUB8, BAF45A,Homo sapiens
IUUC-Hsa-046878,ENSG00000171634.16,Q12830,BPTF,Homo sapiens
IUUC-Hsa-046878,ENSG00000171634.16,Q12830, FAC1,Homo sapiens
IUUC-Hsa-046878,ENSG00000171634.16,Q12830, FALZ,Homo sapiens
IUUC-Hsa-046080,ENSG00000147548.16,Q9BZ95,WHSC1L1,Homo sapiens
IUUC-Hsa-046080,ENSG00000147548.16,Q9BZ95, NSD3,Homo sapiens
IUUC-Hsa-046080,ENSG00000147548.16,Q9BZ95, DC28,Homo sapiens
IUUC-Hsa-046035,ENSG00000071243.15,Q9NXR8,ING3,Homo sapiens
IUUC-Hsa-046035,ENSG00000071243.15,Q9NXR8, HSPC301,Homo sapiens
IUUC-Hsa-045965,ENSG00000168395.15,Q8WYH8,ING5,Homo sapiens
IUUC-Hsa-045837,ENSG00000168556.6,Q9H160,ING2,Homo sapiens
IUUC-Hsa-045837,ENSG00000168556.6,Q9H160, ING1L,Homo sapiens
IUUC-Hsa-046567,ENSG00000167548.14,O14686,KMT2D,Homo sapiens
IUUC-Hsa-046567,ENSG00000167548.14,O14686, ALR,Homo sapiens
IUUC-Hsa-046567,ENSG00000167548.14,O14686, MLL2,Homo sapiens
IUUC-Hsa-046567,ENSG00000167548.14,O14686, MLL4,Homo sapiens
IUUC-Hsa-046832,ENSG00000083168.9,Q92794,KAT6A,Homo sapiens
IUUC-Hsa-046832,ENSG00000083168.9,Q92794, MOZ,Homo sapiens
IUUC-Hsa-046832,ENSG00000083168.9,Q92794, MYST3,Homo sapiens
IUUC-Hsa-046832,ENSG00000083168.9,Q92794, RUNXBP2,Homo sapiens
IUUC-Hsa-046832,ENSG00000083168.9,Q92794, ZNF220,Homo sapiens
IUUC-Hsa-046181,ENSG00000116254.17,Q8TDI0,CHD5,Homo sapiens
IUUC-Hsa-046181,ENSG00000116254.17,Q8TDI0, KIAA0444,Homo sapiens
IUUC-Hsa-046595,ENSG00000055609.17,Q8NEZ4,KMT2C,Homo sapiens
IUUC-Hsa-046595,ENSG00000055609.17,Q8NEZ4, HALR,Homo sapiens
IUUC-Hsa-046595,ENSG00000055609.17,Q8NEZ4, KIAA1506,Homo sapiens
IUUC-Hsa-046595,ENSG00000055609.17,Q8NEZ4, MLL3,Homo sapiens
IUUC-Hsa-046318,ENSG00000133884.9,J3KMZ8,DPF2,Homo sapiens
IUUC-Hsa-046195,ENSG00000142546.13,Q9Y314,NOSIP,Homo sapiens
IUUC-Hsa-046195,ENSG00000142546.13,Q9Y314, CGI-25,Homo sapiens
IUUC-Hsa-046349,ENSG00000175104.14,Q9Y4K3,TRAF6,Homo sapiens
IUUC-Hsa-046349,ENSG00000175104.14,Q9Y4K3, RNF85,Homo sapiens
IUUC-Hsa-046046,ENSG00000228405.5,Q99942,RNF5,Homo sapiens
IUUC-Hsa-046046,ENSG00000228405.5,Q99942, G16,Homo sapiens
IUUC-Hsa-046046,ENSG00000228405.5,Q99942, NG2,Homo sapiens
IUUC-Hsa-046046,ENSG00000228405.5,Q99942, RMA1,Homo sapiens
IUUC-Hsa-046979,ENSG00000224168.9,Q9BZY9,TRIM31,Homo sapiens
IUUC-Hsa-046979,ENSG00000224168.9,Q9BZY9, C6orf13,Homo sapiens
IUUC-Hsa-046979,ENSG00000224168.9,Q9BZY9, RNF,Homo sapiens
IUUC-Hsa-046497,ENSG00000230230.7,Q12899,TRIM26,Homo sapiens
IUUC-Hsa-046497,ENSG00000230230.7,Q12899, RNF95,Homo sapiens
IUUC-Hsa-046497,ENSG00000230230.7,Q12899, ZNF173,Homo sapiens
IUUC-Hsa-046600,ENSG00000178809.11,Q86UV7,TRIM73,Homo sapiens
IUUC-Hsa-046600,ENSG00000178809.11,Q86UV7, TRIM50B,Homo sapiens
IUUC-Hsa-045719,ENSG00000224994.9,Q9HCM9,TRIM39,Homo sapiens
IUUC-Hsa-045719,ENSG00000224994.9,Q9HCM9, RNF23,Homo sapiens
IUUC-Hsa-045719,ENSG00000224994.9,Q9HCM9, TFP,Homo sapiens
IUUC-Hsa-046006,ENSG00000121236.20,Q9C030,TRIM6,Homo sapiens
IUUC-Hsa-046006,ENSG00000121236.20,Q9C030, RNF89,Homo sapiens
IUUC-Hsa-046573,ENSG00000132256.18,Q9C035,TRIM5,Homo sapiens
IUUC-Hsa-046573,ENSG00000132256.18,Q9C035, RNF88,Homo sapiens
IUUC-Hsa-046363,ENSG00000132274.15,Q8IYM9,TRIM22,Homo sapiens
IUUC-Hsa-046363,ENSG00000132274.15,Q8IYM9, RNF94,Homo sapiens
IUUC-Hsa-046363,ENSG00000132274.15,Q8IYM9, STAF50,Homo sapiens
IUUC-Hsa-046085,ENSG00000162931.11,Q9Y577,TRIM17,Homo sapiens
IUUC-Hsa-046085,ENSG00000162931.11,Q9Y577, RBCC,Homo sapiens
IUUC-Hsa-046085,ENSG00000162931.11,Q9Y577, RNF16,Homo sapiens
IUUC-Hsa-046085,ENSG00000162931.11,Q9Y577, TERF,Homo sapiens
IUUC-Hsa-046161,ENSG00000112343.10,O00635,TRIM38,Homo sapiens
IUUC-Hsa-046161,ENSG00000112343.10,O00635, RNF15,Homo sapiens
IUUC-Hsa-046161,ENSG00000112343.10,O00635, RORET,Homo sapiens
IUUC-Hsa-046707,ENSG00000146833.15,Q9C037,TRIM4,Homo sapiens
IUUC-Hsa-046707,ENSG00000146833.15,Q9C037, RNF87,Homo sapiens
IUUC-Hsa-046123,ENSG00000258588.3,Q9BYJ4,TRIM6-TRIM34,Homo sapiens
IUUC-Hsa-046123,ENSG00000258588.3,Q9BYJ4, TRIM34,Homo sapiens
IUUC-Hsa-046123,ENSG00000258588.3,Q9BYJ4, IFP1,Homo sapiens
IUUC-Hsa-046123,ENSG00000258588.3,Q9BYJ4, RNF21,Homo sapiens
IUUC-Hsa-046849,ENSG00000122257.18,Q7Z6E9,RBBP6,Homo sapiens
IUUC-Hsa-046849,ENSG00000122257.18,Q7Z6E9, P2PR,Homo sapiens
IUUC-Hsa-046849,ENSG00000122257.18,Q7Z6E9, PACT,Homo sapiens
IUUC-Hsa-046849,ENSG00000122257.18,Q7Z6E9, RBQ1,Homo sapiens
IUUC-Hsa-046849,ENSG00000122257.18,Q7Z6E9, My038,Homo sapiens
IUUC-Hsa-046402,ENSG00000181852.17,Q9H4P4,RNF41,Homo sapiens
IUUC-Hsa-046402,ENSG00000181852.17,Q9H4P4, FLRF,Homo sapiens
IUUC-Hsa-046402,ENSG00000181852.17,Q9H4P4, NRDP1,Homo sapiens
IUUC-Hsa-046402,ENSG00000181852.17,Q9H4P4, SBBI03,Homo sapiens
IUUC-Hsa-046880,ENSG00000130939.18,O95155,UBE4B,Homo sapiens
IUUC-Hsa-046880,ENSG00000130939.18,O95155, HDNB1,Homo sapiens
IUUC-Hsa-046880,ENSG00000130939.18,O95155, KIAA0684,Homo sapiens
IUUC-Hsa-046880,ENSG00000130939.18,O95155, UFD2,Homo sapiens
IUUC-Hsa-046939,ENSG00000056972.18,O43734,TRAF3IP2,Homo sapiens
IUUC-Hsa-046939,ENSG00000056972.18,O43734, C6orf2,Homo sapiens
IUUC-Hsa-046939,ENSG00000056972.18,O43734, C6orf4,Homo sapiens
IUUC-Hsa-046939,ENSG00000056972.18,O43734, C6orf5,Homo sapiens
IUUC-Hsa-046939,ENSG00000056972.18,O43734, C6orf6,Homo sapiens
IUUC-Hsa-045709,ENSG00000100023.18,Q13356,PPIL2,Homo sapiens
IUUC-Hsa-046039,ENSG00000146755.10,Q86XT4,TRIM50,Homo sapiens
IUUC-Hsa-046039,ENSG00000146755.10,Q86XT4, TRIM50A,Homo sapiens
IUUC-Hsa-046533,ENSG00000177238.13,Q6ZMU5,TRIM72,Homo sapiens
IUUC-Hsa-046533,ENSG00000177238.13,Q6ZMU5, MG53,Homo sapiens
IUUC-Hsa-045828,ENSG00000121060.15,Q14258,TRIM25,Homo sapiens
IUUC-Hsa-045828,ENSG00000121060.15,Q14258, EFP,Homo sapiens
IUUC-Hsa-045828,ENSG00000121060.15,Q14258, RNF147,Homo sapiens
IUUC-Hsa-045828,ENSG00000121060.15,Q14258, ZNF147,Homo sapiens
IUUC-Hsa-046649,ENSG00000158717.10,Q96A37,RNF166,Homo sapiens
IUUC-Hsa-045690,ENSG00000213186.7,Q8IWR1,TRIM59,Homo sapiens
IUUC-Hsa-045690,ENSG00000213186.7,Q8IWR1, RNF104,Homo sapiens
IUUC-Hsa-045690,ENSG00000213186.7,Q8IWR1, TRIM57,Homo sapiens
IUUC-Hsa-045690,ENSG00000213186.7,Q8IWR1, TSBF1,Homo sapiens
IUUC-Hsa-046042,ENSG00000104228.12,Q9UPQ4,TRIM35,Homo sapiens
IUUC-Hsa-046042,ENSG00000104228.12,Q9UPQ4, HLS5,Homo sapiens
IUUC-Hsa-046042,ENSG00000104228.12,Q9UPQ4, KIAA1098,Homo sapiens
IUUC-Hsa-046158,ENSG00000171206.13,Q9BZR9,TRIM8,Homo sapiens
IUUC-Hsa-046158,ENSG00000171206.13,Q9BZR9, GERP,Homo sapiens
IUUC-Hsa-046158,ENSG00000171206.13,Q9BZR9, RNF27,Homo sapiens
IUUC-Hsa-046031,ENSG00000167333.12,Q6AZZ1,TRIM68,Homo sapiens
IUUC-Hsa-046031,ENSG00000167333.12,Q6AZZ1, GC109,Homo sapiens
IUUC-Hsa-046031,ENSG00000167333.12,Q6AZZ1, RNF137,Homo sapiens
IUUC-Hsa-046031,ENSG00000167333.12,Q6AZZ1, SS56,Homo sapiens
IUUC-Hsa-047025,ENSG00000116525.13,Q9BVG3,TRIM62,Homo sapiens
IUUC-Hsa-046704,ENSG00000156831.7,Q96MF7,NSMCE2,Homo sapiens
IUUC-Hsa-046704,ENSG00000156831.7,Q96MF7, C8orf36,Homo sapiens
IUUC-Hsa-046704,ENSG00000156831.7,Q96MF7, MMS21,Homo sapiens
IUUC-Hsa-046332,ENSG00000154370.14,Q96F44,TRIM11,Homo sapiens
IUUC-Hsa-046332,ENSG00000154370.14,Q96F44, RNF92,Homo sapiens
IUUC-Hsa-046700,ENSG00000144015.4,Q96BQ3,TRIM43,Homo sapiens
IUUC-Hsa-046113,ENSG00000141569.10,Q6PJ69,TRIM65,Homo sapiens
IUUC-Hsa-046469,ENSG00000132481.6,Q96LD4,TRIM47,Homo sapiens
IUUC-Hsa-046469,ENSG00000132481.6,Q96LD4, GOA,Homo sapiens
IUUC-Hsa-046469,ENSG00000132481.6,Q96LD4, RNF100,Homo sapiens
IUUC-Hsa-046583,ENSG00000132109.9,P19474,TRIM21,Homo sapiens
IUUC-Hsa-046583,ENSG00000132109.9,P19474, RNF81,Homo sapiens
IUUC-Hsa-046583,ENSG00000132109.9,P19474, RO52,Homo sapiens
IUUC-Hsa-046583,ENSG00000132109.9,P19474, SSA1,Homo sapiens
IUUC-Hsa-046176,ENSG00000110344.9,Q14139,UBE4A,Homo sapiens
IUUC-Hsa-046176,ENSG00000110344.9,Q14139, KIAA0126,Homo sapiens
IUUC-Hsa-046280,ENSG00000124226.10,Q9Y508,RNF114,Homo sapiens
IUUC-Hsa-046280,ENSG00000124226.10,Q9Y508, ZNF228,Homo sapiens
IUUC-Hsa-046280,ENSG00000124226.10,Q9Y508, ZNF313,Homo sapiens
IUUC-Hsa-046036,ENSG00000110107.8,Q9UMS4,PRPF19,Homo sapiens
IUUC-Hsa-046036,ENSG00000110107.8,Q9UMS4, NMP200,Homo sapiens
IUUC-Hsa-046036,ENSG00000110107.8,Q9UMS4, PRP19,Homo sapiens
IUUC-Hsa-046036,ENSG00000110107.8,Q9UMS4, SNEV,Homo sapiens
IUUC-Hsa-046872,ENSG00000103266.10,Q9UNE7,STUB1,Homo sapiens
IUUC-Hsa-046872,ENSG00000103266.10,Q9UNE7, CHIP,Homo sapiens
IUUC-Hsa-046872,ENSG00000103266.10,Q9UNE7, PP1131,Homo sapiens
IUUC-Hsa-046518,ENSG00000101695.8,Q96EQ8,RNF125,Homo sapiens
IUUC-Hsa-045766,ENSG00000185019.16,O94941,UBOX5,Homo sapiens
IUUC-Hsa-045766,ENSG00000185019.16,O94941, KIAA0860,Homo sapiens
IUUC-Hsa-045766,ENSG00000185019.16,O94941, RNF37,Homo sapiens
IUUC-Hsa-045766,ENSG00000185019.16,O94941, UBCE7IP5,Homo sapiens
IUUC-Hsa-045766,ENSG00000185019.16,O94941, UIP5,Homo sapiens
IUUC-Hsa-046097,ENSG00000179580.9,Q2KHN1,RNF151,Homo sapiens
IUUC-Hsa-045770,ENSG00000226437.9,A0A140TA46,TRIM39,Homo sapiens
IUUC-Hsa-045987,ENSG00000232839.9,A0A0G2JKY0,TRIM39,Homo sapiens
IUUC-Hsa-046092,ENSG00000169744.12,G5E9Y7,LDB2,Homo sapiens
IUUC-Hsa-046092,ENSG00000169744.12,G5E9Y7, hCG_1811661,Homo sapiens
IUUC-Hsa-046727,ENSG00000226402.8,NA,NA,Homo sapiens
IUUC-Hsa-046260,ENSG00000229346.8,Q9UDY6,TRIM10,Homo sapiens
IUUC-Hsa-046260,ENSG00000229346.8,Q9UDY6, RFB30,Homo sapiens
IUUC-Hsa-046260,ENSG00000229346.8,Q9UDY6, RNF9,Homo sapiens
IUUC-Hsa-045892,ENSG00000233573.9,NA,NA,Homo sapiens
IUUC-Hsa-046328,ENSG00000165966.14,Q6ZMN7,PDZRN4,Homo sapiens
IUUC-Hsa-046328,ENSG00000165966.14,Q6ZMN7, LNX4,Homo sapiens
IUUC-Hsa-046328,ENSG00000165966.14,Q6ZMN7, SEMCAP3L,Homo sapiens
IUUC-Hsa-046592,ENSG00000154359.12,Q17RB8,LONRF1,Homo sapiens
IUUC-Hsa-046592,ENSG00000154359.12,Q17RB8, RNF191,Homo sapiens
IUUC-Hsa-046630,ENSG00000170500.12,Q1L5Z9,LONRF2,Homo sapiens
IUUC-Hsa-046630,ENSG00000170500.12,Q1L5Z9, RNF192,Homo sapiens
IUUC-Hsa-045695,ENSG00000175556.16,Q496Y0,LONRF3,Homo sapiens
IUUC-Hsa-045695,ENSG00000175556.16,Q496Y0, RNF127,Homo sapiens
IUUC-Hsa-045910,ENSG00000196151.10,Q8N9V3,WDSUB1,Homo sapiens
IUUC-Hsa-045910,ENSG00000196151.10,Q8N9V3, WDSAM1,Homo sapiens
IUUC-Hsa-046467,ENSG00000137397.18,NA,NA,Homo sapiens
IUUC-Hsa-046644,ENSG00000169126.15,Q5T2S8,ARMC4,Homo sapiens
IUUC-Hsa-046478,ENSG00000146054.17,Q9C029,TRIM7,Homo sapiens
IUUC-Hsa-046478,ENSG00000146054.17,Q9C029, GNIP,Homo sapiens
IUUC-Hsa-046478,ENSG00000146054.17,Q9C029, RNF90,Homo sapiens
IUUC-Hsa-046695,ENSG00000105325.13,Q9UM11,FZR1,Homo sapiens
IUUC-Hsa-046695,ENSG00000105325.13,Q9UM11, CDH1,Homo sapiens
IUUC-Hsa-046695,ENSG00000105325.13,Q9UM11, FYR,Homo sapiens
IUUC-Hsa-046695,ENSG00000105325.13,Q9UM11, FZR,Homo sapiens
IUUC-Hsa-046695,ENSG00000105325.13,Q9UM11, KIAA1242,Homo sapiens
IUUC-Hsa-046305,ENSG00000117399.13,Q12834,CDC20,Homo sapiens
IUUC-Hsa-046792,ENSG00000008853.16,Q9BYZ6,RHOBTB2,Homo sapiens
IUUC-Hsa-046792,ENSG00000008853.16,Q9BYZ6, DBC2,Homo sapiens
IUUC-Hsa-046792,ENSG00000008853.16,Q9BYZ6, KIAA0717,Homo sapiens
IUUC-Hsa-045944,ENSG00000168301.12,Q8NC69,KCTD6,Homo sapiens
IUUC-Hsa-046587,ENSG00000164292.12,O94955,RHOBTB3,Homo sapiens
IUUC-Hsa-046587,ENSG00000164292.12,O94955, KIAA0878,Homo sapiens
IUUC-Hsa-046837,ENSG00000179456.10,Q99592,ZBTB18,Homo sapiens
IUUC-Hsa-046837,ENSG00000179456.10,Q99592, RP58,Homo sapiens
IUUC-Hsa-046837,ENSG00000179456.10,Q99592, TAZ1,Homo sapiens
IUUC-Hsa-046837,ENSG00000179456.10,Q99592, ZNF238,Homo sapiens
IUUC-Hsa-045996,ENSG00000188997.7,Q4G0X4,KCTD21,Homo sapiens
IUUC-Hsa-046839,ENSG00000072422.16,O94844,RHOBTB1,Homo sapiens
IUUC-Hsa-046839,ENSG00000072422.16,O94844, KIAA0740,Homo sapiens
IUUC-Hsa-046116,ENSG00000213859.4,Q693B1,KCTD11,Homo sapiens
IUUC-Hsa-046116,ENSG00000213859.4,Q693B1, C17orf36,Homo sapiens
IUUC-Hsa-046116,ENSG00000213859.4,Q693B1, REN,Homo sapiens
IUUC-Hsa-045986,ENSG00000174943.9,Q8WZ19,KCTD13,Homo sapiens
IUUC-Hsa-045986,ENSG00000174943.9,Q8WZ19, BACURD1,Homo sapiens
IUUC-Hsa-045986,ENSG00000174943.9,Q8WZ19, PDIP1,Homo sapiens
IUUC-Hsa-045986,ENSG00000174943.9,Q8WZ19, POLDIP1,Homo sapiens
IUUC-Hsa-045986,ENSG00000174943.9,Q8WZ19, FKSG86,Homo sapiens
IUUC-Hsa-045986,ENSG00000174943.9,Q8WZ19, PP6832,Homo sapiens
IUUC-Hsa-045899,ENSG00000167977.8,Q9NXV2,KCTD5,Homo sapiens
IUUC-Hsa-047035,ENSG00000188827.10,Q8IY92,SLX4,Homo sapiens
IUUC-Hsa-047035,ENSG00000188827.10,Q8IY92, BTBD12,Homo sapiens
IUUC-Hsa-047035,ENSG00000188827.10,Q8IY92, KIAA1784,Homo sapiens
IUUC-Hsa-047035,ENSG00000188827.10,Q8IY92, KIAA1987,Homo sapiens
IUUC-Hsa-046420,ENSG00000161940.10,Q8N143,BCL6B,Homo sapiens
IUUC-Hsa-046420,ENSG00000161940.10,Q8N143, BAZF,Homo sapiens
IUUC-Hsa-046420,ENSG00000161940.10,Q8N143, ZNF62,Homo sapiens
IUUC-Hsa-046990,ENSG00000160877.5,Q96RE7,NACC1,Homo sapiens
IUUC-Hsa-046990,ENSG00000160877.5,Q96RE7, BTBD14B,Homo sapiens
IUUC-Hsa-046990,ENSG00000160877.5,Q96RE7, NAC1,Homo sapiens
IUUC-Hsa-045733,ENSG00000114626.17,Q969K4,ABTB1,Homo sapiens
IUUC-Hsa-045733,ENSG00000114626.17,Q969K4, BPOZ,Homo sapiens
IUUC-Hsa-045733,ENSG00000114626.17,Q969K4, PP2259,Homo sapiens
IUUC-Hsa-046091,ENSG00000109079.9,Q13829,TNFAIP1,Homo sapiens
IUUC-Hsa-046091,ENSG00000109079.9,Q13829, BACURD2,Homo sapiens
IUUC-Hsa-046091,ENSG00000109079.9,Q13829, EDP1,Homo sapiens
IUUC-Hsa-045744,ENSG00000185271.7,A0A1B0GUB7,KLHL33,Homo sapiens
IUUC-Hsa-045696,ENSG00000189195.10,A0A1B0GUL6,BTBD8,Homo sapiens
IUUC-Hsa-046756,ENSG00000283068.1,Q9P2D0,IBTK,Homo sapiens
IUUC-Hsa-046756,ENSG00000283068.1,Q9P2D0, BTKI,Homo sapiens
IUUC-Hsa-046756,ENSG00000283068.1,Q9P2D0, KIAA1417,Homo sapiens
IUUC-Hsa-046103,ENSG00000277222.4,Q9P203,BTBD7,Homo sapiens
IUUC-Hsa-046103,ENSG00000277222.4,Q9P203, KIAA1525,Homo sapiens
IUUC-Hsa-046697,ENSG00000273274.1,Q8NAP8,ZBTB8B,Homo sapiens
